Date,AAPL,NVDA,TSLA
2016-06-14,22.249502182006836,1.150734782218933,14.330666542053223
2016-06-15,22.176448822021484,1.162516713142395,14.513333320617676
2016-06-16,22.270044326782227,1.1671802997589111,14.528667449951172
2016-06-17,21.76323699951172,1.1468071937561035,14.364666938781738
2016-06-20,21.710729598999023,1.167426586151123,14.646666526794434
2016-06-21,21.895652770996094,1.1603078842163086,14.640666961669922
2016-06-22,21.81346321105957,1.1593258380889893,13.11066722869873
2016-06-23,21.93902587890625,1.1902544498443604,13.09333324432373
2016-06-24,21.322628021240234,1.1225064992904663,12.876667022705078
2016-06-27,21.01215362548828,1.1104785203933716,13.236666679382324
2016-06-28,21.36600685119629,1.1266791820526123,13.452667236328125
2016-06-29,21.550926208496094,1.1450889110565186,14.012666702270508
2016-06-30,21.82487678527832,1.1539255380630493,14.152000427246094
2016-07-01,21.891082763671875,1.1453347206115723,14.433333396911621
2016-07-05,21.685617446899414,1.1622713804244995,14.26533317565918
2016-07-06,21.80889129638672,1.1696351766586304,14.295999526977539
2016-07-07,21.90250015258789,1.2000727653503418,14.395999908447266
2016-07-08,22.07143211364746,1.2481839656829834,14.45199966430664
2016-07-11,22.13991928100586,1.2769031524658203,14.985333442687988
2016-07-12,22.24036979675293,1.2960492372512817,14.976667404174805
2016-07-13,22.11480712890625,1.295558214187622,14.835332870483398
2016-07-14,22.55313491821289,1.308813452720642,14.768667221069336
2016-07-15,22.55084800720215,1.293594479560852,14.69333267211914
2016-07-18,22.790557861328125,1.3002222776412964,15.083333015441895
2016-07-19,22.799692153930664,1.3137227296829224,15.017333030700684
2016-07-20,22.820234298706055,1.3309053182601929,15.223999977111816
2016-07-21,22.699237823486328,1.3063589334487915,14.699999809265137
2016-07-22,22.52345085144043,1.3419508934020996,14.817999839782715
2016-07-25,22.222108840942383,1.3667428493499756,15.333999633789062
2016-07-26,22.06915283203125,1.3900617361068726,15.300666809082031
2016-07-27,23.502838134765625,1.3760703802108765,15.232666969299316
2016-07-28,23.820167541503906,1.3790162801742554,15.37399959564209
2016-07-29,23.790483474731445,1.401598572731018,15.652667045593262
2016-08-01,24.210548400878906,1.3925164937973022,15.333999633789062
2016-08-02,23.85213279724121,1.375579595565796,15.146666526794434
2016-08-03,24.151193618774414,1.3792612552642822,15.052666664123535
2016-08-04,24.30038833618164,1.4047894477844238,15.37399959564209
2016-08-05,24.669925689697266,1.4285998344421387,15.335332870483398
2016-08-08,24.87420654296875,1.4418551921844482,15.077333450317383
2016-08-09,24.97520637512207,1.445536732673645,15.272000312805176
2016-08-10,24.789283752441406,1.436208963394165,15.043333053588867
2016-08-11,24.773216247558594,1.4654195308685303,14.994000434875488
2016-08-12,24.830596923828125,1.5474042892456055,15.040666580200195
2016-08-15,25.12899398803711,1.5459312200546265,15.03933334350586
2016-08-16,25.10603141784668,1.5366036891937256,14.907333374023438
2016-08-17,25.069311141967773,1.501011610031128,14.88266658782959
2016-08-18,25.037168502807617,1.524330496788025,14.900667190551758
2016-08-19,25.101444244384766,1.528257966041565,15.0
2016-08-22,24.906343460083008,1.5346403121948242,14.862000465393066
2016-08-23,24.98438262939453,1.5470589399337769,14.989333152770996
2016-08-24,24.796173095703125,1.5232051610946655,14.841333389282227
2016-08-25,24.690584182739258,1.513122320175171,14.730667114257812
2016-08-26,24.54598045349121,1.5254179239273071,14.666000366210938
2016-08-29,24.51844024658203,1.5244348049163818,14.346667289733887
2016-08-30,24.33022117614746,1.5155813694000244,14.089332580566406
2016-08-31,24.353178024291992,1.508449912071228,14.133999824523926
2016-09-01,24.497785568237305,1.552960753440857,13.38466739654541
2016-09-02,24.727312088012695,1.537713885307312,13.185333251953125
2016-09-06,24.720420837402344,1.552223563194275,13.522000312805176
2016-09-07,24.871915817260742,1.5293525457382202,13.447333335876465
2016-09-08,24.220046997070312,1.5404188632965088,13.157333374023438
2016-09-09,23.671466827392578,1.463693380355835,12.964667320251465
2016-09-12,24.20168685913086,1.493940830230713,13.220000267028809
2016-09-13,24.777807235717773,1.4723001718521118,13.069999694824219
2016-09-14,25.654611587524414,1.4853335618972778,13.093999862670898
2016-09-15,26.52682876586914,1.5416487455368042,13.361332893371582
2016-09-16,26.377635955810547,1.545337438583374,13.69333267211914
2016-09-19,26.070068359375,1.565748691558838,13.755999565124512
2016-09-20,26.067766189575195,1.5514849424362183,13.642666816711426
2016-09-21,26.06317901611328,1.5950127840042114,13.6813325881958
2016-09-22,26.308773040771484,1.598947286605835,13.76200008392334
2016-09-23,25.870363235473633,1.5972257852554321,13.829999923706055
2016-09-26,25.909391403198242,1.58222496509552,13.932666778564453
2016-09-27,25.957595825195312,1.6363263130187988,13.720666885375977
2016-09-28,26.154987335205078,1.642228603363037,13.751333236694336
2016-09-29,25.74871253967285,1.6574747562408447,13.380000114440918
2016-09-30,25.948413848876953,1.6850180625915527,13.60200023651123
2016-10-03,25.826757431030273,1.6832960844039917,14.24666690826416
2016-10-04,25.936939239501953,1.679607629776001,14.093999862670898
2016-10-05,25.948413848876953,1.6778863668441772,13.897333145141602
2016-10-06,26.14120864868164,1.6559998989105225,13.399999618530273
2016-10-07,26.18023681640625,1.6439502239227295,13.107333183288574
2016-10-10,26.637004852294922,1.6500977277755737,13.396666526794434
2016-10-11,26.694387435913086,1.6262435913085938,13.34000015258789
2016-10-12,26.933094024658203,1.633621335029602,13.434000015258789
2016-10-13,26.850467681884766,1.6070623397827148,13.349332809448242
2016-10-14,26.999658584594727,1.6228008270263672,13.100666999816895
2016-10-17,26.981294631958008,1.6134567260742188,12.93066692352295
2016-10-18,26.962940216064453,1.6380480527877808,13.273332595825195
2016-10-19,26.88260269165039,1.634604811668396,13.570667266845703
2016-10-20,26.86882781982422,1.665590524673462,13.273332595825195
2016-10-21,26.763242721557617,1.6609182357788086,13.339332580566406
2016-10-24,27.004257202148438,1.7388737201690674,13.517333030700684
2016-10-25,27.1419677734375,1.7673996686935425,13.489333152770996
2016-10-26,26.53141975402832,1.774531602859497,13.482666969299316
2016-10-27,26.276641845703125,1.738135576248169,13.600666999816895
2016-10-28,26.102195739746094,1.735184907913208,13.33133316040039
2016-10-31,26.060882568359375,1.7499399185180664,13.182000160217285
2016-11-01,25.590343475341797,1.6980512142181396,12.719332695007324
2016-11-02,25.613298416137695,1.6909197568893433,12.534667015075684
2016-11-03,25.338754653930664,1.6712466478347778,12.494667053222656
2016-11-04,25.11034393310547,1.6616556644439697,12.704000473022461
2016-11-07,25.472566604614258,1.752644658088684,12.880666732788086
2016-11-08,25.622522354125977,1.7499399185180664,12.996000289916992
2016-11-09,25.58099365234375,1.7204301357269287,12.670666694641113
2016-11-10,24.86810874938965,1.6665740013122559,12.356666564941406
2016-11-11,25.015756607055664,2.1633248329162598,12.570667266845703
2016-11-14,24.388233184814453,2.0568432807922363,12.096667289733887
2016-11-15,24.711231231689453,2.1195521354675293,12.251333236694336
2016-11-16,25.37567138671875,2.253330707550049,12.26200008392334
2016-11-17,25.366436004638672,2.2720189094543457,12.577333450317383
2016-11-18,25.391815185546875,2.2958736419677734,12.334667205810547
2016-11-21,25.777099609375,2.286529302597046,12.3013334274292
2016-11-22,25.793245315551758,2.3030054569244385,12.744667053222656
2016-11-23,25.6617431640625,2.3143346309661865,12.87600040435791
2016-11-25,25.790945053100586,2.319014310836792,13.109999656677246
2016-11-28,25.74018669128418,2.3177826404571533,13.074666976928711
2016-11-29,25.71480941772461,2.2966015338897705,12.637999534606934
2016-11-30,25.497941970825195,2.2707419395446777,12.626667022705078
2016-12-01,25.26031494140625,2.1584365367889404,12.125332832336426
2016-12-02,25.354902267456055,2.1783854961395264,12.097999572753906
2016-12-05,25.172643661499023,2.2628612518310547,12.453332901000977
2016-12-06,25.366436004638672,2.3000500202178955,12.390000343322754
2016-12-07,25.6156063079834,2.3414254188537598,12.876667022705078
2016-12-08,25.86707305908203,2.3022661209106445,12.81933307647705
2016-12-09,26.28927230834961,2.261383295059204,12.812000274658203
2016-12-12,26.13931655883789,2.2064619064331055,12.828666687011719
2016-12-13,26.575355529785156,2.245375156402588,13.210000038146973
2016-12-14,26.575355529785156,2.375412940979004,13.246000289916992
2016-12-15,26.720699310302734,2.431072950363159,13.17199993133545
2016-12-16,26.75530433654785,2.4729416370391846,13.499333381652832
2016-12-19,26.909879684448242,2.502988815307617,13.51533317565918
2016-12-20,26.981399536132812,2.5901730060577393,13.919333457946777
2016-12-21,27.00678062438965,2.6064281463623047,13.846667289733887
2016-12-22,26.829137802124023,2.6379523277282715,13.896666526794434
2016-12-23,26.88219451904297,2.7037105560302734,14.22266674041748
2016-12-27,27.052919387817383,2.889409303665161,14.635333061218262
2016-12-28,26.937572479248047,2.6906564235687256,14.649333000183105
2016-12-29,26.93064308166504,2.7443463802337646,14.312000274658203
2016-12-30,26.720699310302734,2.6288392543792725,14.246000289916992
2017-01-03,26.796833038330078,2.5123465061187744,14.465999603271484
2017-01-04,26.7668399810791,2.5709633827209473,15.13266658782959
2017-01-05,26.902965545654297,2.50569748878479,15.116666793823242
2017-01-06,27.202884674072266,2.5391921997070312,15.267333030700684
2017-01-09,27.452043533325195,2.642138957977295,15.41866683959961
2017-01-10,27.47972869873047,2.62218976020813,15.324666976928711
2017-01-11,27.62738609313965,2.5899267196655273,15.315333366394043
2017-01-12,27.51203155517578,2.5475661754608154,15.305999755859375
2017-01-13,27.463590621948242,2.5473194122314453,15.850000381469727
